"County FIPS","County Name","Year","Population","Births","Deaths","Natural Increase","Net Migration","Census Building Permits","Group Quarters Population","Household Population","Households","Household Size","Household Population to Total Housing Units Ratio","Total Housing Units","Vacancy Rate","Vacant Housing Units"
"17","Cheyenne County","2011","1,832","21","21","0","-2","0","42","1,790","784","2.28","2.06","869","9.76","85"
"17","Cheyenne County","2012","1,832","38","27","11","-11","1","42","1,790","783","2.29","2.06","869","9.89","86"
"17","Cheyenne County","2013","1,818","27","18","9","-22","0","42","1,776","776","2.29","2.02","878","11.64","102"
"17","Cheyenne County","2014","1,817","27","15","12","-14","1","42","1,775","774","2.29","2.02","879","11.94","105"
"17","Cheyenne County","2015","1,806","29","19","10","-21","6","42","1,764","768","2.30","1.99","886","13.30","118"
"17","Cheyenne County","2016","1,794","26","21","5","-17","3","42","1,752","762","2.30","1.96","894","14.80","132"
"17","Cheyenne County","2017","1,788","21","20","1","-7","3","42","1,746","758","2.30","1.94","898","15.60","140"
"17","Cheyenne County","2018","1,783","15","22","-7","2","6","42","1,741","755","2.31","1.93","901","16.23","146"
"17","Cheyenne County","2019","1,777","7","9","-2","-4","14","42","1,735","751","2.31","1.92","905","17.02","154"
"17","Cheyenne County","2020","1,745","17","17","","-32","6","22","1,723","749","2.30","1.85","930","19.46","181"
"17","Cheyenne County","2021","1,717","21","25","-4","-24","12","26","1,691","752","2.25","1.81","934","19.49","182"
"17","Cheyenne County","2022","1,733","15","29","-14","30","11","24","1,709","761","2.25","1.81","946","19.56","185"
"17","Cheyenne County","2023","1,741","12","28","-16","24","","18","1,723","770","2.24","1.80","957","19.54","187"
"17","Cheyenne County","2024","1,737","21","25","-4","","7","19","1,718","770","2.23","1.80","957","19.54","187"
"19","Clear Creek County","2001","9,464","118","38","80","23","56","42","9,422","4,122","2.29","1.80","5,245","21.40","1,123"
"19","Clear Creek County","2002","9,466","108","50","58","-56","63","42","9,424","4,151","2.27","1.77","5,313","21.90","1,162"
"19","Clear Creek County","2003","9,517","92","48","44","7","71","42","9,475","4,200","2.26","1.76","5,382","22.00","1,182"
"19","Clear Creek County","2004","9,461","102","44","58","-114","56","42","9,419","4,203","2.24","1.72","5,461","23.00","1,258"
"19","Clear Creek County","2005","9,392","99","60","39","-108","41","42","9,350","4,203","2.22","1.70","5,511","23.70","1,308"
"19","Clear Creek County","2006","9,279","121","42","79","-192","34","42","9,237","4,179","2.21","1.67","5,545","24.60","1,366"
"19","Clear Creek County","2007","9,333","82","57","25","29","33","42","9,291","4,233","2.19","1.66","5,596","24.40","1,363"
"19","Clear Creek County","2008","9,294","99","43","56","-95","22","42","9,252","4,243","2.18","1.64","5,638","24.70","1,395"
"19","Clear Creek County","2009","9,060","76","43","33","-267","15","42","9,018","4,165","2.17","1.59","5,664","26.50","1,499"
"19","Clear Creek County","2010","9,155","81","64","17","78","13","131","9,024","4,060","2.22","1.65","5,472","25.80","1,412"
"19","Clear Creek County","2011","9,027","69","58","11","-139","16","104","8,923","4,173","2.14","1.63","5,485","23.92","1,312"
"19","Clear Creek County","2012","9,016","63","46","17","-28","6","121","8,895","4,163","2.14","1.62","5,501","24.33","1,338"
"19","Clear Creek County","2013","8,966","70","59","11","-61","11","90","8,876","4,157","2.14","1.61","5,496","24.36","1,339"
"19","Clear Creek County","2014","9,034","80","62","18","50","11","85","8,949","4,194","2.13","1.62","5,535","24.22","1,341"
"19","Clear Creek County","2015","9,158","62","60","2","122","18","111","9,047","4,243","2.13","1.63","5,544","23.46","1,301"
"19","Clear Creek County","2016","9,237","74","60","14","65","12","113","9,124","4,283","2.13","1.64","5,560","22.98","1,277"
"19","Clear Creek County","2017","9,427","76","53","23","167","30","115","9,312","4,374","2.13","1.67","5,572","21.50","1,198"
"19","Clear Creek County","2018","9,385","80","69","11","-53","34","125","9,260","4,353","2.13","1.65","5,602","22.30","1,249"
"19","Clear Creek County","2019","9,415","77","71","6","24","67","115","9,300","4,374","2.13","1.65","5,634","22.36","1,260"
"19","Clear Creek County","2020","9,398","67","73","-6","-11","94","82","9,316","4,413","2.11","1.64","5,697","22.54","1,284"
"19","Clear Creek County","2021","9,461","70","65","5","58","97","82","9,379","4,424","2.12","1.64","5,712","22.55","1,288"
"19","Clear Creek County","2022","9,360","60","78","-18","-83","20","82","9,278","4,490","2.07","1.60","5,804","22.64","1,314"
"19","Clear Creek County","2023","9,164","68","64","4","-200","25","82","9,082","4,512","2.01","1.56","5,831","22.62","1,319"
"19","Clear Creek County","2024","9,125","61","66","-5","-34","19","82","9,043","4,531","2.00","1.54","5,857","22.64","1,326"
"21","Conejos County","2001","8,365","133","72","61","-104","0","53","8,312","2,990","2.78","2.14","3,886","23.10","896"
"21","Conejos County","2002","8,389","105","74","31","-7","0","53","8,336","3,015","2.76","2.14","3,887","22.40","872"
"21","Conejos County","2003","8,387","109","75","34","-36","198","53","8,334","3,032","2.75","2.04","4,084","25.80","1,052"
"21","Conejos County","2004","8,501","122","75","47","67","29","53","8,448","3,093","2.73","2.05","4,112","24.80","1,019"
"21","Conejos County","2005","8,500","123","72","51","-52","46","53","8,447","3,111","2.72","2.03","4,157","25.20","1,046"
"21","Conejos County","2006","8,470","116","64","52","-82","36","53","8,417","3,120","2.70","2.01","4,193","25.60","1,073"
"21","Conejos County","2007","8,433","127","74","53","-90","37","53","8,380","3,123","2.68","1.98","4,228","26.10","1,105"
"21","Conejos County","2008","8,384","123","77","46","-95","28","53","8,331","3,123","2.67","1.96","4,257","26.60","1,134"
"21","Conejos County","2009","8,210","113","79","34","-208","14","53","8,157","3,079","2.65","1.91","4,274","28.00","1,195"
"21","Conejos County","2010","8,282","137","73","64","8","17","36","8,246","2,785","2.96","2.16","3,810","26.90","1,025"
"21","Conejos County","2011","8,201","104","88","16","-97","13","39","8,163","3,106","2.63","2.13","3,828","18.86","722"
"21","Conejos County","2012","8,134","126","82","44","-111","13","41","8,093","3,089","2.62","2.11","3,842","19.60","753"
"21","Conejos County","2013","8,067","109","99","10","-77","15","44","8,023","3,072","2.61","2.08","3,856","20.34","784"
"21","Conejos County","2014","7,997","122","71","51","-121","13","47","7,950","3,053","2.60","2.05","3,871","21.12","818"
"21","Conejos County","2015","7,930","116","93","23","-90","21","50","7,881","3,036","2.60","2.03","3,885","21.85","849"
"21","Conejos County","2016","7,842","96","88","8","-96","20","52","7,790","3,011","2.59","1.99","3,906","22.92","895"
"21","Conejos County","2017","7,757","95","71","24","-109","24","55","7,702","2,986","2.58","1.96","3,926","23.94","940"
"21","Conejos County","2018","7,660","82","92","-10","-87","22","58","7,602","2,957","2.57","1.92","3,950","25.15","993"
"21","Conejos County","2019","7,550","103","92","11","-121","26","60","7,490","2,922","2.56","1.88","3,978","26.53","1,056"
"21","Conejos County","2020","7,455","88","100","-12","-83","36","59","7,396","2,903","2.55","1.85","4,008","27.57","1,105"
"21","Conejos County","2021","7,586","97","102","-5","136","45","51","7,535","2,940","2.56","1.86","4,061","27.60","1,121"
"21","Conejos County","2022","7,567","104","139","-35","16","40","48","7,519","2,980","2.52","1.83","4,118","27.63","1,138"
"21","Conejos County","2023","7,492","90","106","-16","-59","38","48","7,444","3,017","2.47","1.78","4,173","27.70","1,156"
"21","Conejos County","2024","7,525","94","84","10","23","18","64","7,461","3,044","2.45","1.77","4,211","27.71","1,167"
"23","Costilla County","2001","3,741","47","38","9","58","0","0","3,741","1,547","2.42","1.67","2,244","31.10","697"
"23","Costilla County","2002","3,734","47","33","14","-21","0","0","3,734","1,557","2.40","1.64","2,278","31.70","721"
"23","Costilla County","2003","3,800","48","46","2","64","0","0","3,800","1,594","2.38","1.65","2,300","30.70","706"
"23","Costilla County","2004","3,802","29","51","-22","24","0","0","3,802","1,605","2.37","1.63","2,330","31.10","725"
"23","Costilla County","2005","3,695","39","34","5","-112","25","0","3,695","1,570","2.35","1.56","2,373","33.80","803"
"23","Costilla County","2006","3,698","39","39","0","3","23","0","3,698","1,583","2.34","1.52","2,426","34.80","843"
"23","Costilla County","2007","3,676","29","32","-3","-19","19","0","3,676","1,585","2.32","1.49","2,473","35.90","888"
"23","Costilla County","2008","3,611","31","38","-7","-58","17","0","3,611","1,569","2.30","1.43","2,523","37.80","954"
"23","Costilla County","2009","3,505","33","29","4","-110","12","0","3,505","1,533","2.29","1.36","2,584","40.70","1,051"
"23","Costilla County","2010","3,532","27","28","-1","28","24","0","3,532","1,317","2.68","1.58","2,241","41.23","924"
"23","Costilla County","2011","3,518","37","32","5","-19","22","0","3,518","1,553","2.27","1.53","2,301","32.50","748"
"23","Costilla County","2012","3,517","29","41","-12","11","22","0","3,517","1,558","2.26","1.53","2,305","32.39","747"
"23","Costilla County","2013","3,516","29","43","-14","13","27","0","3,516","1,563","2.25","1.52","2,310","32.32","747"
"23","Costilla County","2014","3,516","28","42","-14","14","30","0","3,516","1,569","2.24","1.52","2,310","32.08","741"
"23","Costilla County","2015","3,516","29","34","-5","5","35","0","3,516","1,575","2.23","1.52","2,310","31.84","735"
"23","Costilla County","2016","3,516","30","47","-17","17","44","0","3,516","1,580","2.23","1.52","2,310","31.59","730"
"23","Costilla County","2017","3,516","40","36","4","-4","0","0","3,516","1,586","2.22","1.52","2,311","31.38","725"
"23","Costilla County","2018","3,515","31","43","-12","11","0","0","3,515","1,591","2.21","1.52","2,313","31.20","722"
"23","Costilla County","2019","3,500","27","44","-17","2","0","0","3,500","1,591","2.20","1.47","2,374","33.00","783"
"23","Costilla County","2020","3,503","28","38","-10","13","","12","3,491","1,606","2.17","1.43","2,442","34.23","836"
"23","Costilla County","2021","3,618","41","40","1","114","","12","3,606","1,606","2.25","1.48","2,442","34.23","836"
"23","Costilla County","2022","3,615","30","59","-29","26","","12","3,603","1,606","2.24","1.48","2,442","34.23","836"
"23","Costilla County","2023","3,632","37","55","-18","35","","12","3,620","1,606","2.25","1.48","2,442","34.23","836"
"23","Costilla County","2024","3,692","39","67","-28","88","145","12","3,680","1,606","2.29","1.51","2,442","34.23","836"
"25","Crowley County","2001","5,253","41","39","2","121","19","1,842","3,411","1,327","2.57","2.19","1,561","15.00","234"
"25","Crowley County","2002","5,344","42","49","-7","98","3","1,975","3,369","1,319","2.55","2.16","1,561","15.50","242"
"25","Crowley County","2003","5,156","43","49","-6","-182","2","1,850","3,306","1,305","2.53","2.12","1,560","16.40","255"
"25","Crowley County","2004","5,432","53","55","-2","278","1","2,125","3,307","1,316","2.51","2.12","1,558","15.50","242"
"25","Crowley County","2005","5,437","40","48","-8","13","4","2,240","3,197","1,281","2.50","2.05","1,560","17.90","279"
"25","Crowley County","2006","5,713","35","47","-12","288","5","2,580","3,133","1,264","2.48","2.01","1,561","19.00","297"
"25","Crowley County","2007","5,907","28","45","-17","211","0","2,865","3,042","1,238","2.46","1.95","1,559","20.60","321"
"25","Crowley County","2008","5,893","31","40","-9","-5","8","2,925","2,968","1,217","2.44","1.90","1,562","22.10","345"
"25","Crowley County","2009","5,803","44","47","-3","-87","0","2,938","2,865","1,184","2.42","1.84","1,561","24.20","377"
"25","Crowley County","2010","5,838","37","32","5","30","4","2,682","3,156","1,244","2.54","2.13","1,479","15.89","235"
"25","Crowley County","2011","5,837","34","36","-2","1","2","2,698","3,139","1,309","2.40","2.12","1,483","11.72","174"
"25","Crowley County","2012","5,839","40","47","-7","9","0","2,714","3,125","1,308","2.39","2.10","1,485","11.91","177"
"25","Crowley County","2013","5,843","41","39","2","2","2","2,730","3,112","1,308","2.38","2.10","1,485","11.91","177"
"25","Crowley County","2014","5,843","31","42","-11","11","7","2,746","3,097","1,307","2.37","2.08","1,488","12.18","181"
"25","Crowley County","2015","5,839","42","37","5","-9","5","2,762","3,077","1,304","2.36","2.06","1,495","12.81","191"
"25","Crowley County","2016","5,837","27","56","-29","27","4","2,779","3,059","1,301","2.35","2.04","1,500","13.25","199"
"25","Crowley County","2017","5,837","29","48","-19","19","3","2,795","3,042","1,299","2.34","2.02","1,504","13.61","205"
"25","Crowley County","2018","5,837","29","37","-8","8","1","2,811","3,027","1,298","2.33","2.01","1,507","13.87","209"
"25","Crowley County","2019","5,841","28","45","-17","21","2","2,827","3,014","1,297","2.32","2.00","1,508","13.96","211"
"25","Crowley County","2020","5,689","23","57","-34","-118","12","2,674","3,015","1,314","2.29","2.00","1,509","12.92","195"
"25","Crowley County","2021","5,736","30","66","-36","83","14","2,601","3,135","1,326","2.36","2.06","1,522","12.88","196"
"25","Crowley County","2022","5,605","24","81","-57","-74","45","2,504","3,101","1,338","2.32","2.02","1,536","12.89","198"
"25","Crowley County","2023","5,639","29","49","-20","54","1","2,586","3,053","1,377","2.22","1.93","1,580","12.85","203"
"25","Crowley County","2024","5,632","32","53","-21","14","4","2,506","3,126","1,405","2.22","1.94","1,611","12.79","206"
"27","Custer County","2001","3,730","30","15","15","195","139","16","3,714","1,595","2.33","1.21","3,079","48.20","1,484"
"27","Custer County","2002","3,783","31","27","4","49","115","16","3,767","1,633","2.31","1.19","3,157","48.30","1,524"
"27","Custer County","2003","3,934","25","28","-3","154","162","16","3,918","1,715","2.28","1.21","3,249","47.20","1,534"
"27","Custer County","2004","3,984","36","21","15","35","126","16","3,968","1,755","2.26","1.20","3,313","47.00","1,558"
"27","Custer County","2005","4,045","24","30","-6","67","106","16","4,029","1,800","2.24","1.17","3,442","47.70","1,642"
"27","Custer County","2006","4,017","15","33","-18","-10","100","16","4,001","1,806","2.22","1.12","3,573","49.50","1,767"
"27","Custer County","2007","4,130","23","26","-3","116","85","16","4,114","1,873","2.20","1.11","3,696","49.30","1,823"
"27","Custer County","2008","4,119","26","26","0","-11","69","16","4,103","1,888","2.17","1.08","3,797","50.30","1,909"
"27","Custer County","2009","4,166","24","39","-15","62","51","16","4,150","1,931","2.15","1.07","3,888","50.30","1,957"
"27","Custer County","2010","4,272","25","37","-12","118","67","15","4,257","1,816","2.34","1.18","3,593","49.46","1,777"
"27","Custer County","2011","4,318","22","29","-7","53","66","15","4,304","2,020","2.13","1.18","3,656","44.74","1,636"
"27","Custer County","2012","4,367","26","36","-10","59","54","14","4,353","2,045","2.13","1.17","3,722","45.06","1,677"
"27","Custer County","2013","4,405","21","36","-15","53","47","14","4,391","2,065","2.13","1.16","3,775","45.31","1,710"
"27","Custer County","2014","4,437","22","34","-12","44","43","13","4,424","2,082","2.12","1.16","3,821","45.52","1,739"
"27","Custer County","2015","4,467","26","35","-9","39","43","13","4,454","2,097","2.12","1.15","3,863","45.71","1,766"
